99942K04M04N 3C2004 12 25.07783 00 37 06.76 -30 36 54.3          17.7 Rom3346H06
99942K04M04N  C2004 12 25.07928 00 37 08.27 -30 36 49.2          18.0 Rmm3346683
99942K04M04N  C2004 12 25.08111 00 37 09.45 -30 36 40.6          18.5 Rmm3346683
99942K04M04N  C2004 12 25.08299 00 37 10.73 -30 36 33.3          18.6 Rmm3346683
99942K04M04N  C2004 12 25.08480 00 37 11.93 -30 36 26.4          19.6 Rmm3346683
99942K04M04N  C2004 12 25.08745 00 37 13.60 -30 36 15.0          19.4 Rmm3346683
99942K04M04N  C2004 12 25.09175 00 37 16.43 -30 35 57.5          18.9 Rmm3346683
99942K04M04N  C2004 12 25.10048 00 37 22.07 -30 35 22.0          18.5 Rmm3346683
99942K04M04N  C2004 12 25.10417 00 37 24.51 -30 35 07.0          18.1 Rmm3346683
99942K04M04N  C2004 12 25.10812 00 37 27.10 -30 34 50.3          18.2 Rmm3346683
99942K04M04N  C2004 12 25.11469 00 37 31.33 -30 34 22.7          18.3 Rmm3346683
99942K04M04N  C2004 12 25.11955 00 37 34.49 -30 34 03.3          18.1 Rmm3346683
99942K04M04N  C2004 12 25.12160 00 37 35.88 -30 33 55.1          17.9 Rmm3346683
99942K04M04N  C2004 12 25.12552 00 37 38.48 -30 33 38.5          18.7 Rmm3346683
99942K04M04N  C2004 12 25.12798 00 37 40.07 -30 33 28.4          17.9 Rmm3346683
99942K04M04N  C2004 12 25.12987 00 37 41.29 -30 33 20.0          18.1 Rmm3346683
99942K04M04N  C2004 12 25.13450 00 37 44.26 -30 33 02.1          18.1 Rmm3346683
99942K04M04N  C2004 12 25.13829 00 37 46.83 -30 32 45.8          18.5 Rmm3346683
99942K04M04N  C2004 12 25.18418 00 38 16.55 -30 29 31.1          16.3 Rrm3346448
99942K04M04N  C2004 12 25.18641 00 38 18.02 -30 29 21.7          16.3 Rrm3346448
99942K04M04N  C2004 12 25.18909 00 38 19.78 -30 29 10.3          16.3 Rrm3346448
99942K04M04N  C2004 12 26.00134 00 47 32.86 -29 33 26.1          16.9 Vrm3346H36
99942K04M04N  C2004 12 26.00461 00 47 34.97 -29 33 12.2          17.3 Vrm3346H36
99942K04M04N  C2004 12 26.01803 00 47 43.38 -29 32 17.8          17.8 Vrm3346H36
99942K04M04N  C2004 12 26.02625 00 47 48.57 -29 31 43.1          17.1 Vrm3346H36
99942K04M04N  C2004 12 26.03827 00 47 56.21 -29 30 52.8          17.3 Vrm3346H36
99942K04M04N  C2004 12 26.04647 00 48 01.35 -29 30 17.8          17.6 Vrm3346H36
99942K04M04N 3C2004 12 26.04857 00 48 03.52 -29 30 05.8          17.1 Vom3346H06
99942K04M04N  C2004 12 26.05109 00 48 05.27 -29 29 54.7          17.2 Rrm3346715
99942K04M04N 3C2004 12 26.05327 00 48 06.48 -29 29 46.0          17.3 Vom3346H06
99942K04M04N 2C2004 12 26.05415 00 48 07.01 -29 29 41.3          16.5 Rom3346H06
99942K04M04N  C2004 12 26.05426 00 48 06.18 -29 29 45.6          17.6 Vrm3346H36
99942K04M04N  C2004 12 26.05506 00 48 07.74 -29 29 38.0          17.2 Rrm3346715
99942K04M04N 2C2004 12 26.05557 00 48 07.97 -29 29 35.4          16.5 Rom3346H06
99942K04M04N 2C2004 12 26.05698 00 48 08.82 -29 29 30.0          16.5 Rom3346H06
99942K04M04N 3C2004 12 26.05772 00 48 09.27 -29 29 27.2          17.1 Vom3346H06
99942K04M04N  C2004 12 26.05899 00 48 10.20 -29 29 21.8          17.4 Rrm3346715
99942K04M04N  C2004 12 26.06287 00 48 12.62 -29 29 05.6          17.1 Rrm3346715
99942K04M04N 3C2004 12 26.06821 00 48 15.83 -29 28 43.1          17.2 Vom3346H06
99942K04M04N  C2004 12 26.07657 00 48 21.63 -29 28 07.8          17.9 Rmm3346683
