99942         C2021 01 10.64017411 43 57.55 -16 13 52.0          18.30cV~4WNeT08
99942         C2021 01 10.66617011 43 57.42 -16 14 11.9          18.22cV~4WNeT08
99942         C2021 01 10.67022811 43 57.33 -16 14 15.4          18.10cV~4WNeT08
99942        KC2021 01 11.13600 11 44 02.27 -16 20 31.3                V~4WNe204
99942        KC2021 01 11.13978 11 44 02.25 -16 20 34.2                V~4WNe204
99942        KC2021 01 11.14354 11 44 02.23 -16 20 37.3          17.9 GV~4WNe204
99942         C2021 01 12.37919111 44 09.64 -16 36 20.5          17.89GV~4WNe703
99942         C2021 01 12.38469911 44 09.60 -16 36 24.3          17.62GV~4WNe703
99942         C2021 01 12.39021011 44 09.52 -16 36 27.6          17.75GV~4WNe703
99942         C2021 01 12.39571811 44 09.49 -16 36 32.3          17.50GV~4WNe703
99942        1C2021 01 13.08794011 44 10.305-16 45 16.53         17.7 GV~4WNeZ84
99942        1C2021 01 13.10632811 44 10.073-16 45 30.92         17.9 GV~4WNeZ84
99942        1C2021 01 13.12549111 44 09.820-16 45 45.74         18.0 GV~4WNeZ84
99942        1C2021 01 13.14467711 44 09.549-16 46 00.46         18.0 GV~4WNeZ84
99942        1C2021 01 13.16382911 44 09.265-16 46 14.97         18.0 GV~4WNeZ84
99942        1C2021 01 13.18298311 44 08.982-16 46 29.40         18.2 GV~4WNeZ84
99942        1C2021 01 13.20213911 44 08.696-16 46 43.56         18.3 GV~4WNeZ84
99942        1C2021 01 13.22129311 44 08.402-16 46 57.69         18.4 GV~4WNeZ84
99942        1C2021 01 13.24044511 44 08.130-16 47 11.71         18.4 GV~4WNeZ84
99942         C2021 01 13.52311911 44 09.99 -16 50 32.3          17.48cV~4WNeT08
99942         C2021 01 13.52726711 44 09.90 -16 50 35.6          17.44cV~4WNeT08
99942         C2021 01 13.53557411 44 09.77 -16 50 41.9          17.50cV~4WNeT08
99942         C2021 01 13.54571711 44 09.58 -16 50 49.5          17.45cV~4WNeT08
99942         C2021 01 15.55743911 43 57.24 -17 15 08.9          17.59cV~4WNeT05
99942         C2021 01 15.56018711 43 57.16 -17 15 10.8          17.57cV~4WNeT05
99942         C2021 01 15.56384311 43 57.06 -17 15 13.4          17.61cV~4WNeT05
99942         C2021 01 15.57174511 43 56.85 -17 15 19.2          17.58cV~4WNeT05
99942         C2021 01 16.37107711 43 48.24 -17 24 42.9          17.84GV~4WNe703
99942         C2021 01 16.37659911 43 48.12 -17 24 46.2          17.74GV~4WNe703
99942         C2021 01 16.38212011 43 47.94 -17 24 50.3          17.92GV~4WNe703
99942         C2021 01 16.38764211 43 47.79 -17 24 55.1          18.20GV~4WNe703
99942        .C2021 01 17.52370 11 43 26.78 -17 37 48.8          17.2 RV~4WNeH06
99942        .C2021 01 17.52637 11 43 26.69 -17 37 50.4          17.6 RV~4WNeH06
99942        .C2021 01 17.52994 11 43 26.56 -17 37 52.6          17.5 RV~4WNeH06
99942         C2021 01 17.55345611 43 28.04 -17 38 01.5          18.27cV~4WNeT08
99942         C2021 01 17.55714411 43 27.91 -17 38 04.0          18.15cV~4WNeT08
99942         C2021 01 17.56350411 43 27.66 -17 38 08.3          18.34cV~4WNeT08
99942         C2021 01 17.56903211 43 27.44 -17 38 12.0          18.16cV~4WNeT08
99942         C2021 01 18.72639 11 43 02.30 -17 51 01.3          17.5 Vq~4YY2Q21
99942         C2021 01 18.73308 11 43 02.11 -17 51 04.5          17.4 Vq~4YY2Q21
99942         C2021 01 18.73728 11 43 01.91 -17 51 06.8          17.5 Vq~4YY2Q21
99942         C2021 01 18.76248 11 43 00.88 -17 51 23.4          17.7 Vq~4YY2Q21
99942         C2021 01 18.76772 11 43 00.71 -17 51 28.0          17.6 Vq~4YY2Q21
99942         C2021 01 18.77297 11 43 00.47 -17 51 29.1          18.1 Vq~4YY2Q21
99942        KC2021 01 19.08475 11 42 53.12 -17 54 51.1          17.9 GV~4YY2K83
99942        KC2021 01 19.08693 11 42 53.03 -17 54 53.0          17.9 GV~4YY2K83
99942        KC2021 01 19.08985 11 42 52.87 -17 54 55.5          17.7 GV~4YY2K83
99942        KC2021 01 19.10517 11 42 52.24 -17 55 04.5          17.4 GV~4YY2K83
99942        KC2021 01 19.10955 11 42 52.12 -17 55 07.7          16.8 GV~4YY2K83
99942         C2021 01 19.11390 11 42 52.14 -17 55 10.2          16.9 RU~4YY2511
99942         C2021 01 19.11601 11 42 52.05 -17 55 11.6          16.9 RU~4YY2511
99942         C2021 01 19.11813 11 42 51.95 -17 55 12.9          16.7 RU~4YY2511
99942         C2021 01 19.12498 11 42 51.69 -17 55 17.0          16.8 RU~4YY2511
99942         C2021 01 19.12709 11 42 51.61 -17 55 18.6          16.9 RU~4YY2511
99942         C2021 01 19.12921 11 42 51.52 -17 55 20.0          16.9 RU~4YY2511
99942         C2021 01 19.13132 11 42 51.43 -17 55 21.3          16.9 RU~4YY2511
99942         C2021 01 19.13344 11 42 51.35 -17 55 22.6          16.9 RU~4YY2511
99942         C2021 01 19.13578 11 42 51.25 -17 55 24.2          16.9 RU~4YY2511
99942         C2021 01 19.13789 11 42 51.16 -17 55 25.5          16.9 RU~4YY2511
99942         C2021 01 19.14001 11 42 51.08 -17 55 26.8          16.9 RU~4YY2511
99942         C2021 01 19.14212 11 42 50.99 -17 55 28.2          16.9 RU~4YY2511
99942         C2021 01 19.14424 11 42 50.91 -17 55 29.5          16.9 RU~4YY2511
99942         C2021 01 19.73605 11 42 34.81 -18 01 37.5          17.3 Vq~4YY2Q21
